model_type,max_train_rows,model_rmse,baseline_rmse,n_valid_rows,n_valid_wells,n_train_rows
lightgbm,3000000,17.004002851376175,107.89849060565514,755491.0,154.0,3000000.0
lightgbm,3000000,16.528675349354494,107.89849060565514,755491.0,154.0,3000000.0
lightgbm,3000000,16.528675349354494,107.89849060565514,755491.0,154.0,3000000.0
